disponibilidade_id,colaborador_id,data,turno_id,disponivel,tipo_disponibilidade,horas_disponiveis,motivo_indisponibilidade,tipo_indisponibilidade,comunicado_em,horas_antecedencia,ativo
D3911,C004,2025-07-28,T2,1,Total,8,,,,,1
D3912,C004,2025-07-28,T3,1,Total,9,,,,,1
D3913,C004,2025-07-29,T1,1,Total,7,,,,,1
D3914,C004,2025-07-29,T2,1,Total,8,,,,,1
D3915,C004,2025-07-29,T3,1,Total,9,,,,,1
D3916,C004,2025-07-30,T1,1,Total,7,,,,,1
D3917,C004,2025-07-30,T2,1,Total,8,,,,,1
D3918,C004,2025-07-30,T3,1,Total,9,,,,,1
D3919,C004,2025-07-31,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-07-28 08:12,70.8,1
D3920,C004,2025-07-31,T2,1,Parcial,4,consulta_medica,planeada,2025-07-29 18:00,44.0,1
D3921,C004,2025-07-31,T3,1,Total,9,,,,,1
D3922,C004,2025-08-01,T1,1,Total,7,,,,,1
D3923,C004,2025-08-01,T2,1,Total,8,,,,,1
D3924,C004,2025-08-01,T3,1,Total,9,,,,,1
D3925,C004,2025-08-02,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-07-29 13:24,89.6,1
D3926,C004,2025-08-02,T2,1,Total,8,,,,,1
D3927,C004,2025-08-02,T3,1,Total,9,,,,,1
D3928,C004,2025-08-03,T1,1,Total,7,,,,,1
D3929,C004,2025-08-03,T2,1,Total,8,,,,,1
D3930,C004,2025-08-03,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-07-30 02:54,115.1,1
D3931,C004,2025-08-04,T1,1,Total,7,,,,,1
D3932,C004,2025-08-04,T2,1,Total,8,,,,,1
D3933,C004,2025-08-04,T3,1,Total,9,,,,,1
D3934,C004,2025-08-05,T1,1,Total,7,,,,,1
D3935,C004,2025-08-05,T2,1,Total,8,,,,,1
D3936,C004,2025-08-05,T3,1,Total,9,,,,,1
D3937,C004,2025-08-06,T1,1,Total,7,,,,,1
D3938,C004,2025-08-06,T2,1,Total,8,,,,,1
D3939,C004,2025-08-06,T3,1,Total,9,,,,,1
D3940,C004,2025-08-07,T1,1,Total,7,,,,,1
D3941,C004,2025-08-07,T2,1,Total,8,,,,,1
D3942,C004,2025-08-07,T3,1,Total,9,,,,,1
D3943,C004,2025-08-08,T1,1,Total,7,,,,,1
D3944,C004,2025-08-08,T2,1,Parcial,4,consulta_medica,planeada,2025-07-28 12:18,265.7,1
D3945,C004,2025-08-08,T3,1,Total,9,,,,,1
D3946,C004,2025-08-09,T1,1,Total,7,,,,,1
D3947,C004,2025-08-09,T2,1,Total,8,,,,,1
D3948,C004,2025-08-09,T3,1,Total,9,,,,,1
D3949,C004,2025-08-10,T1,1,Total,7,,,,,1
D3950,C004,2025-08-10,T2,1,Total,8,,,,,1
D3951,C004,2025-08-10,T3,1,Total,9,,,,,1
D3952,C004,2025-08-11,T1,0,Indisponível,0,baixa,planeada,2025-08-02 06:12,216.8,1
D3953,C004,2025-08-11,T2,1,Total,8,,,,,1
D3954,C004,2025-08-11,T3,0,Indisponível,0,preferencia_pessoal,planeada,2025-07-28 04:36,353.4,1
D3955,C004,2025-08-12,T1,1,Total,7,,,,,1
D3956,C004,2025-08-12,T2,1,Total,8,,,,,1
D3957,C004,2025-08-12,T3,1,Total,9,,,,,1
D3958,C004,2025-08-13,T1,1,Total,7,,,,,1
D3959,C004,2025-08-13,T2,1,Total,8,,,,,1
D3960,C004,2025-08-13,T3,1,Total,9,,,,,1
D3961,C004,2025-08-14,T1,1,Total,7,,,,,1
D3962,C004,2025-08-14,T2,0,Indisponível,0,consulta_medica,planeada,2025-08-05 05:06,224.9,1
D3963,C004,2025-08-14,T3,1,Total,9,,,,,1
D3964,C004,2025-08-15,T1,1,Parcial,4,formação,planeada,2025-08-05 00:06,246.9,1
D3965,C004,2025-08-15,T2,1,Total,8,,,,,1
D3966,C004,2025-08-15,T3,1,Total,9,,,,,1
D3967,C004,2025-08-16,T1,1,Total,7,,,,,1
D3968,C004,2025-08-16,T2,1,Total,8,,,,,1
D3969,C004,2025-08-16,T3,1,Total,9,,,,,1
D3970,C004,2025-08-17,T1,1,Total,7,,,,,1
D3971,C004,2025-08-17,T2,1,Total,8,,,,,1
D3972,C004,2025-08-17,T3,1,Total,9,,,,,1
D3973,C004,2025-08-18,T1,1,Total,7,,,,,1
D3974,C004,2025-08-18,T2,1,Total,8,,,,,1
D3975,C004,2025-08-18,T3,1,Total,9,,,,,1
D3976,C004,2025-08-19,T1,1,Total,7,,,,,1
D3977,C004,2025-08-19,T2,1,Total,8,,,,,1
D3978,C004,2025-08-19,T3,1,Total,9,,,,,1
D3979,C004,2025-08-20,T1,1,Total,7,,,,,1
D3980,C004,2025-08-20,T2,1,Total,8,,,,,1
D3981,C004,2025-08-20,T3,1,Total,9,,,,,1
D3982,C004,2025-08-21,T1,1,Total,7,,,,,1
D3983,C004,2025-08-21,T2,1,Total,8,,,,,1
D3984,C004,2025-08-21,T3,0,Indisponível,0,folga,planeada,2025-08-16 07:06,134.9,1
D3985,C004,2025-08-22,T1,1,Total,7,,,,,1
D3986,C004,2025-08-22,T2,1,Total,8,,,,,1
D3987,C004,2025-08-22,T3,1,Total,9,,,,,1
D3988,C004,2025-08-23,T1,1,Total,7,,,,,1
D3989,C004,2025-08-23,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-08-15 19:30,186.5,1
D3990,C004,2025-08-23,T3,1,Total,9,,,,,1
D3991,C004,2025-08-24,T1,1,Parcial,4,formação,planeada,2025-08-12 14:54,280.1,1
D3992,C004,2025-08-24,T2,1,Total,8,,,,,1
D3993,C004,2025-08-24,T3,1,Total,9,,,,,1
D3994,C004,2025-08-25,T1,1,Total,7,,,,,1
D3995,C004,2025-08-25,T2,1,Total,8,,,,,1
D3996,C004,2025-08-25,T3,1,Parcial,4,formação,planeada,2025-08-12 18:42,315.3,1
D3997,C004,2025-08-26,T1,0,Indisponível,0,consulta_medica,planeada,2025-08-05 17:12,493.8,1
D3998,C004,2025-08-26,T2,1,Total,8,,,,,1
D3999,C004,2025-08-26,T3,1,Total,9,,,,,1
D4000,C004,2025-08-27,T1,1,Total,7,,,,,1
D4001,C004,2025-08-27,T2,1,Total,8,,,,,1
D4002,C004,2025-08-27,T3,1,Total,9,,,,,1
D4003,C004,2025-08-28,T1,1,Total,7,,,,,1
D4004,C004,2025-08-28,T2,1,Total,8,,,,,1
D4005,C004,2025-08-28,T3,1,Total,9,,,,,1
D4006,C004,2025-08-29,T1,0,Indisponível,0,baixa,planeada,2025-08-10 21:54,441.1,1
D4007,C004,2025-08-29,T2,0,Indisponível,0,outro,planeada,2025-08-10 06:00,464.0,1
D4008,C004,2025-08-29,T3,1,Parcial,4,formação,planeada,2025-08-21 17:36,196.4,1
D4009,C004,2025-08-30,T1,1,Total,7,,,,,1
D4010,C004,2025-08-30,T2,1,Total,8,,,,,1
D4011,C004,2025-08-30,T3,1,Total,9,,,,,1
D4012,C004,2025-08-31,T1,1,Total,7,,,,,1
D4013,C004,2025-08-31,T2,1,Total,8,,,,,1
D4014,C004,2025-08-31,T3,1,Total,9,,,,,1
D4015,C004,2025-09-01,T1,1,Total,7,,,,,1
D4016,C004,2025-09-01,T2,1,Total,8,,,,,1
D4017,C004,2025-09-01,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-08-20 12:36,297.4,1
D4018,C004,2025-09-02,T1,1,Total,7,,,,,1
D4019,C004,2025-09-02,T2,1,Total,8,,,,,1
D4020,C004,2025-09-02,T3,1,Total,9,,,,,1
D4021,C004,2025-09-03,T1,1,Total,7,,,,,1
D4022,C004,2025-09-03,T2,1,Total,8,,,,,1
D4023,C004,2025-09-03,T3,1,Total,9,,,,,1
D4024,C004,2025-09-04,T1,1,Total,7,,,,,1
D4025,C004,2025-09-04,T2,1,Total,8,,,,,1
D4026,C004,2025-09-04,T3,1,Total,9,,,,,1
D4027,C004,2025-09-05,T1,1,Total,7,,,,,1
D4028,C004,2025-09-05,T2,1,Total,8,,,,,1
D4029,C004,2025-09-05,T3,1,Total,9,,,,,1
D4030,C004,2025-09-06,T1,1,Parcial,4,formação,planeada,2025-08-30 22:54,152.1,1
D4031,C004,2025-09-06,T2,1,Total,8,,,,,1
D4032,C004,2025-09-06,T3,1,Total,9,,,,,1
D4033,C004,2025-09-07,T1,1,Total,7,,,,,1
D4034,C004,2025-09-07,T2,1,Total,8,,,,,1
D4035,C004,2025-09-07,T3,1,Total,9,,,,,1
D4036,C004,2025-09-08,T1,1,Total,7,,,,,1
D4037,C004,2025-09-08,T2,1,Total,8,,,,,1
D4038,C004,2025-09-08,T3,1,Total,9,,,,,1
D4039,C004,2025-09-09,T1,1,Total,7,,,,,1
D4040,C004,2025-09-09,T2,1,Total,8,,,,,1
D4041,C004,2025-09-09,T3,0,Indisponível,0,folga,planeada,2025-09-07 00:06,69.9,1
D4042,C004,2025-09-10,T1,1,Total,7,,,,,1
D4043,C004,2025-09-10,T2,0,Indisponível,0,consulta_medica,planeada,2025-08-28 13:54,312.1,1
D4044,C004,2025-09-10,T3,1,Parcial,4,formação,planeada,2025-09-07 18:12,75.8,1
D4045,C004,2025-09-11,T1,1,Total,7,,,,,1
D4046,C004,2025-09-11,T2,1,Total,8,,,,,1
D4047,C004,2025-09-11,T3,1,Parcial,4,consulta_medica,planeada,2025-09-05 14:00,152.0,1
D4048,C004,2025-09-12,T1,1,Total,7,,,,,1
D4049,C004,2025-09-12,T2,1,Total,8,,,,,1
D4050,C004,2025-09-12,T3,1,Total,9,,,,,1
D4051,C004,2025-09-13,T1,1,Total,7,,,,,1
D4052,C004,2025-09-13,T2,1,Parcial,4,consulta_medica,planeada,2025-08-31 03:18,322.7,1
D4053,C004,2025-09-13,T3,1,Total,9,,,,,1
D4054,C004,2025-09-14,T1,1,Total,7,,,,,1
D4055,C004,2025-09-14,T2,1,Total,8,,,,,1
D4056,C004,2025-09-14,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-09-04 02:24,259.6,1
D4057,C004,2025-09-15,T1,1,Total,7,,,,,1
D4058,C004,2025-09-15,T2,1,Parcial,4,formação,planeada,2025-09-02 17:00,309.0,1
D4059,C004,2025-09-15,T3,1,Total,9,,,,,1
D4060,C004,2025-09-16,T1,1,Total,7,,,,,1
D4061,C004,2025-09-16,T2,1,Parcial,4,formação,planeada,2025-09-15 05:54,32.1,1
D4062,C004,2025-09-16,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-09-15 12:42,33.3,1
D4063,C004,2025-09-17,T1,1,Parcial,4,formação,planeada,2025-09-12 19:24,107.6,1
D4064,C004,2025-09-17,T2,1,Total,8,,,,,1
D4065,C004,2025-09-17,T3,1,Total,9,,,,,1
D4066,C004,2025-09-18,T1,1,Total,7,,,,,1
D4067,C004,2025-09-18,T2,1,Total,8,,,,,1
D4068,C004,2025-09-18,T3,1,Total,9,,,,,1
D4069,C004,2025-09-19,T1,1,Total,7,,,,,1
D4070,C004,2025-09-19,T2,1,Total,8,,,,,1
D4071,C004,2025-09-19,T3,1,Total,9,,,,,1
D4072,C004,2025-09-20,T1,1,Total,7,,,,,1
D4073,C004,2025-09-20,T2,1,Total,8,,,,,1
D4074,C004,2025-09-20,T3,1,Parcial,4,formação,planeada,2025-09-14 06:54,159.1,1
D4075,C004,2025-09-21,T1,1,Total,7,,,,,1
D4076,C004,2025-09-21,T2,1,Parcial,4,consulta_medica,planeada,2025-09-13 01:12,204.8,1
D4077,C004,2025-09-21,T3,1,Total,9,,,,,1
D4078,C004,2025-09-22,T1,1,Total,7,,,,,1
D4079,C004,2025-09-22,T2,1,Total,8,,,,,1
D4080,C004,2025-09-22,T3,1,Parcial,4,formação,planeada,2025-09-17 14:54,127.1,1
D4081,C004,2025-09-23,T1,1,Total,7,,,,,1
D4082,C004,2025-09-23,T2,1,Total,8,,,,,1
D4083,C004,2025-09-23,T3,1,Total,9,,,,,1
D4084,C004,2025-09-24,T1,1,Total,7,,,,,1
D4085,C004,2025-09-24,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-09-16 04:36,201.4,1
D4086,C004,2025-09-24,T3,1,Total,9,,,,,1
D4087,C004,2025-09-25,T1,1,Total,7,,,,,1
D4088,C004,2025-09-25,T2,1,Total,8,,,,,1
D4089,C004,2025-09-25,T3,1,Total,9,,,,,1
D4090,C004,2025-09-26,T1,1,Total,7,,,,,1
D4091,C004,2025-09-26,T2,1,Total,8,,,,,1
D4092,C004,2025-09-26,T3,1,Total,9,,,,,1
D4093,C004,2025-09-27,T1,1,Total,7,,,,,1
D4094,C004,2025-09-27,T2,1,Total,8,,,,,1
D4095,C004,2025-09-27,T3,0,Indisponível,0,baixa,planeada,2025-09-25 17:24,52.6,1
D4096,C004,2025-09-28,T1,1,Total,7,,,,,1
D4097,C004,2025-09-28,T2,1,Total,8,,,,,1
D4098,C004,2025-09-28,T3,1,Total,9,,,,,1
D4099,C004,2025-09-29,T1,1,Total,7,,,,,1
D4100,C004,2025-09-29,T2,1,Total,8,,,,,1
D4101,C004,2025-09-29,T3,1,Total,9,,,,,1
D4102,C004,2025-09-30,T1,1,Total,7,,,,,1
D4103,C004,2025-09-30,T2,1,Total,8,,,,,1
D4104,C004,2025-09-30,T3,1,Total,9,,,,,1
D4105,C004,2025-10-01,T1,1,Total,7,,,,,1
D4106,C004,2025-10-01,T2,1,Total,8,,,,,1
D4107,C004,2025-10-01,T3,1,Total,9,,,,,1
D4108,C004,2025-10-02,T1,1,Total,7,,,,,1
D4109,C004,2025-10-02,T2,1,Total,8,,,,,1
D4110,C004,2025-10-02,T3,1,Total,9,,,,,1
D4111,C004,2025-10-03,T1,1,Total,7,,,,,1
D4112,C004,2025-10-03,T2,1,Total,8,,,,,1
D4113,C004,2025-10-03,T3,1,Total,9,,,,,1
D4114,C004,2025-10-04,T1,1,Total,7,,,,,1
D4115,C004,2025-10-04,T2,1,Total,8,,,,,1
D4116,C004,2025-10-04,T3,1,Total,9,,,,,1
D4117,C004,2025-10-05,T1,0,Indisponível,0,folga,planeada,2025-10-04 16:24,14.6,1
D4118,C004,2025-10-05,T2,1,Total,8,,,,,1
D4119,C004,2025-10-05,T3,1,Total,9,,,,,1
D4120,C004,2025-10-06,T1,1,Total,7,,,,,1
D4121,C004,2025-10-06,T2,1,Total,8,,,,,1
D4122,C004,2025-10-06,T3,1,Total,9,,,,,1
D4123,C004,2025-10-07,T1,1,Total,7,,,,,1
D4124,C004,2025-10-07,T2,1,Total,8,,,,,1
D4125,C004,2025-10-07,T3,1,Total,9,,,,,1
D4126,C004,2025-10-08,T1,1,Total,7,,,,,1
D4127,C004,2025-10-08,T2,1,Total,8,,,,,1
D4128,C004,2025-10-08,T3,1,Total,9,,,,,1
D4129,C004,2025-10-09,T1,1,Total,7,,,,,1
D4130,C004,2025-10-09,T2,1,Parcial,4,consulta_medica,planeada,2025-10-01 14:18,191.7,1
D4131,C004,2025-10-09,T3,1,Total,9,,,,,1
D4132,C004,2025-10-10,T1,1,Total,7,,,,,1
D4133,C004,2025-10-10,T2,1,Total,8,,,,,1
D4134,C004,2025-10-10,T3,1,Total,9,,,,,1
D4135,C004,2025-10-11,T1,0,Indisponível,0,folga,planeada,2025-10-04 22:54,152.1,1
D4136,C004,2025-10-11,T2,1,Total,8,,,,,1
D4137,C004,2025-10-11,T3,1,Total,9,,,,,1
D4138,C004,2025-10-12,T1,1,Total,7,,,,,1
D4139,C004,2025-10-12,T2,1,Total,8,,,,,1
D4140,C004,2025-10-12,T3,1,Total,9,,,,,1
D4141,C004,2025-10-13,T1,1,Total,7,,,,,1
D4142,C004,2025-10-13,T2,0,Indisponível,0,restrição_noite,planeada,2025-09-16 05:18,656.7,1
D4143,C004,2025-10-13,T3,0,Indisponível,0,formação,planeada,2025-10-02 05:42,280.3,1
D4144,C004,2025-10-14,T1,1,Total,7,,,,,1
D4145,C004,2025-10-14,T2,1,Parcial,4,consulta_medica,planeada,2025-10-09 23:12,110.8,1
D4146,C004,2025-10-14,T3,1,Total,9,,,,,1
D4147,C004,2025-10-15,T1,1,Total,7,,,,,1
D4148,C004,2025-10-15,T2,1,Total,8,,,,,1
D4149,C004,2025-10-15,T3,1,Total,9,,,,,1
D4150,C004,2025-10-16,T1,1,Total,7,,,,,1
D4151,C004,2025-10-16,T2,1,Total,8,,,,,1
D4152,C004,2025-10-16,T3,1,Total,9,,,,,1
D4153,C004,2025-10-17,T1,1,Total,7,,,,,1
D4154,C004,2025-10-17,T2,1,Parcial,4,consulta_medica,planeada,2025-10-06 08:30,269.5,1
D4155,C004,2025-10-17,T3,1,Total,9,,,,,1
D4156,C004,2025-10-18,T1,1,Total,7,,,,,1
D4157,C004,2025-10-18,T2,1,Total,8,,,,,1
D4158,C004,2025-10-18,T3,1,Total,9,,,,,1
D4159,C004,2025-10-19,T1,1,Total,7,,,,,1
D4160,C004,2025-10-19,T2,1,Total,8,,,,,1
D4161,C004,2025-10-19,T3,1,Total,9,,,,,1
D4162,C004,2025-10-20,T1,1,Total,7,,,,,1
D4163,C004,2025-10-20,T2,1,Total,8,,,,,1
D4164,C004,2025-10-20,T3,1,Total,9,,,,,1
D4165,C004,2025-10-21,T1,1,Total,7,,,,,1
D4166,C004,2025-10-21,T2,1,Total,8,,,,,1
D4167,C004,2025-10-21,T3,1,Total,9,,,,,1
D4168,C004,2025-10-22,T1,1,Total,7,,,,,1
D4169,C004,2025-10-22,T2,1,Parcial,4,consulta_medica,planeada,2025-10-19 06:12,79.8,1
D4170,C004,2025-10-22,T3,1,Total,9,,,,,1
D4171,C004,2025-10-23,T1,1,Total,7,,,,,1
D4172,C004,2025-10-23,T2,1,Total,8,,,,,1
D4173,C004,2025-10-23,T3,1,Total,9,,,,,1
D4174,C004,2025-10-24,T1,1,Total,7,,,,,1
D4175,C004,2025-10-24,T2,1,Total,8,,,,,1
D4176,C004,2025-10-24,T3,1,Total,9,,,,,1
D4177,C004,2025-10-25,T1,1,Total,7,,,,,1
D4178,C004,2025-10-25,T2,1,Total,8,,,,,1
D4179,C004,2025-10-25,T3,1,Total,9,,,,,1
D4180,C004,2025-10-26,T1,1,Total,7,,,,,1
D4181,C004,2025-10-26,T2,1,Total,8,,,,,1
D4182,C004,2025-10-26,T3,1,Total,9,,,,,1
D4183,C004,2025-10-27,T1,1,Total,7,,,,,1
D4184,C004,2025-10-27,T2,1,Total,8,,,,,1
D4185,C004,2025-10-27,T3,1,Total,9,,,,,1
D4186,C004,2025-10-28,T1,1,Total,7,,,,,1
D4187,C004,2025-10-28,T2,1,Total,8,,,,,1
D4188,C004,2025-10-28,T3,1,Total,9,,,,,1
D4189,C004,2025-10-29,T1,1,Total,7,,,,,1
D4190,C004,2025-10-29,T2,1,Total,8,,,,,1
D4191,C004,2025-10-29,T3,1,Total,9,,,,,1
D4192,C004,2025-10-30,T1,1,Total,7,,,,,1
D4193,C004,2025-10-30,T2,1,Total,8,,,,,1
D4194,C004,2025-10-30,T3,1,Total,9,,,,,1
D4195,C004,2025-10-31,T1,1,Total,7,,,,,1
D4196,C004,2025-10-31,T2,1,Total,8,,,,,1
D4197,C004,2025-10-31,T3,1,Total,9,,,,,1
D4198,C004,2025-11-01,T1,1,Total,7,,,,,1
D4199,C004,2025-11-01,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-10-28 02:24,107.6,1
D4200,C004,2025-11-01,T3,1,Total,9,,,,,1
D4201,C004,2025-11-02,T1,1,Total,7,,,,,1
D4202,C004,2025-11-02,T2,1,Total,8,,,,,1
D4203,C004,2025-11-02,T3,1,Total,9,,,,,1
D4204,C004,2025-11-03,T1,1,Total,7,,,,,1
D4205,C004,2025-11-03,T2,1,Total,8,,,,,1
D4206,C004,2025-11-03,T3,1,Total,9,,,,,1
D4207,C004,2025-11-04,T1,1,Total,7,,,,,1
D4208,C004,2025-11-04,T2,1,Total,8,,,,,1
D4209,C004,2025-11-04,T3,1,Total,9,,,,,1
D4210,C004,2025-11-05,T1,1,Total,7,,,,,1
D4211,C004,2025-11-05,T2,1,Total,8,,,,,1
D4212,C004,2025-11-05,T3,1,Total,9,,,,,1
D4213,C004,2025-11-06,T1,1,Total,7,,,,,1
D4214,C004,2025-11-06,T2,1,Parcial,4,consulta_medica,planeada,2025-10-26 11:24,266.6,1
D4215,C004,2025-11-06,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-11-01 13:18,128.7,1
D4216,C004,2025-11-07,T1,1,Total,7,,,,,1
D4217,C004,2025-11-07,T2,1,Total,8,,,,,1
D4218,C004,2025-11-07,T3,1,Total,9,,,,,1
D4219,C004,2025-11-08,T1,1,Total,7,,,,,1
D4220,C004,2025-11-08,T2,1,Total,8,,,,,1
D4221,C004,2025-11-08,T3,1,Total,9,,,,,1
D4222,C004,2025-11-09,T1,1,Total,7,,,,,1
D4223,C004,2025-11-09,T2,1,Total,8,,,,,1
D4224,C004,2025-11-09,T3,1,Total,9,,,,,1
D4225,C004,2025-11-10,T1,1,Total,7,,,,,1
D4226,C004,2025-11-10,T2,1,Total,8,,,,,1
D4227,C004,2025-11-10,T3,1,Total,9,,,,,1
D4228,C004,2025-11-11,T1,1,Total,7,,,,,1
D4229,C004,2025-11-11,T2,0,Indisponível,0,férias,planeada,2025-10-17 19:48,594.2,1
D4230,C004,2025-11-11,T3,1,Total,9,,,,,1
D4231,C004,2025-11-12,T1,1,Total,7,,,,,1
D4232,C004,2025-11-12,T2,1,Total,8,,,,,1
D4233,C004,2025-11-12,T3,1,Total,9,,,,,1
D4234,C004,2025-11-13,T1,1,Total,7,,,,,1
D4235,C004,2025-11-13,T2,1,Total,8,,,,,1
D4236,C004,2025-11-13,T3,1,Total,9,,,,,1
D4237,C004,2025-11-14,T1,1,Total,7,,,,,1
D4238,C004,2025-11-14,T2,1,Total,8,,,,,1
D4239,C004,2025-11-14,T3,1,Total,9,,,,,1
D4240,C004,2025-11-15,T1,1,Total,7,,,,,1
D4241,C004,2025-11-15,T2,1,Total,8,,,,,1
D4242,C004,2025-11-15,T3,1,Total,9,,,,,1
D4243,C004,2025-11-16,T1,1,Total,7,,,,,1
D4244,C004,2025-11-16,T2,1,Total,8,,,,,1
D4245,C004,2025-11-16,T3,1,Total,9,,,,,1
D4246,C004,2025-11-17,T1,1,Total,7,,,,,1
D4247,C004,2025-11-17,T2,1,Total,8,,,,,1
D4248,C004,2025-11-17,T3,1,Total,9,,,,,1
D4249,C004,2025-11-18,T1,1,Total,7,,,,,1
D4250,C004,2025-11-18,T2,1,Total,8,,,,,1
D4251,C004,2025-11-18,T3,1,Total,9,,,,,1
D4252,C004,2025-11-19,T1,1,Total,7,,,,,1
D4253,C004,2025-11-19,T2,1,Total,8,,,,,1
D4254,C004,2025-11-19,T3,1,Total,9,,,,,1
D4255,C004,2025-11-20,T1,1,Total,7,,,,,1
D4256,C004,2025-11-20,T2,1,Total,8,,,,,1
D4257,C004,2025-11-20,T3,1,Total,9,,,,,1
D4258,C004,2025-11-21,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-11-14 01:06,173.9,1
D4259,C004,2025-11-21,T2,1,Total,8,,,,,1
D4260,C004,2025-11-21,T3,1,Total,9,,,,,1
D4261,C004,2025-11-22,T1,1,Total,7,,,,,1
D4262,C004,2025-11-22,T2,1,Total,8,,,,,1
D4263,C004,2025-11-22,T3,1,Total,9,,,,,1
D4264,C004,2025-11-23,T1,1,Total,7,,,,,1
D4265,C004,2025-11-23,T2,1,Total,8,,,,,1
D4266,C004,2025-11-23,T3,1,Total,9,,,,,1
D4267,C004,2025-11-24,T1,0,Indisponível,0,consulta_medica,planeada,2025-11-19 06:12,120.8,1
D4268,C004,2025-11-24,T2,1,Total,8,,,,,1
D4269,C004,2025-11-24,T3,1,Total,9,,,,,1
D4270,C004,2025-11-25,T1,1,Total,7,,,,,1
D4271,C004,2025-11-25,T2,1,Total,8,,,,,1
D4272,C004,2025-11-25,T3,1,Total,9,,,,,1
D4273,C004,2025-11-26,T1,1,Total,7,,,,,1
D4274,C004,2025-11-26,T2,1,Total,8,,,,,1
D4275,C004,2025-11-26,T3,1,Total,9,,,,,1
D4276,C004,2025-11-27,T1,1,Total,7,,,,,1
D4277,C004,2025-11-27,T2,1,Total,8,,,,,1
D4278,C004,2025-11-27,T3,1,Total,9,,,,,1
D4279,C004,2025-11-28,T1,1,Parcial,4,formação,planeada,2025-11-19 04:00,219.0,1
D4280,C004,2025-11-28,T2,1,Parcial,4,consulta_medica,planeada,2025-11-18 23:18,230.7,1
D4281,C004,2025-11-28,T3,0,Indisponível,0,formação,planeada,2025-11-14 00:06,357.9,1
D4282,C004,2025-11-29,T1,1,Total,7,,,,,1
D4283,C004,2025-11-29,T2,1,Parcial,4,consulta_medica,planeada,2025-11-25 06:00,104.0,1
D4284,C004,2025-11-29,T3,1,Total,9,,,,,1
D4285,C004,2025-11-30,T1,1,Total,7,,,,,1
D4286,C004,2025-11-30,T2,1,Total,8,,,,,1
D4287,C004,2025-11-30,T3,1,Total,9,,,,,1
D4288,C004,2025-12-01,T1,0,Indisponível,0,férias,planeada,2025-11-03 22:54,656.1,1
D4289,C004,2025-12-01,T2,1,Total,8,,,,,1
D4290,C004,2025-12-01,T3,1,Total,9,,,,,1
D4291,C004,2025-12-02,T1,1,Parcial,4,consulta_medica,planeada,2025-11-25 08:00,167.0,1
D4292,C004,2025-12-02,T2,1,Total,8,,,,,1
D4293,C004,2025-12-02,T3,1,Total,9,,,,,1
D4294,C004,2025-12-03,T1,1,Total,7,,,,,1
D4295,C004,2025-12-03,T2,1,Total,8,,,,,1
D4296,C004,2025-12-03,T3,1,Total,9,,,,,1
D4297,C004,2025-12-04,T1,1,Total,7,,,,,1
D4298,C004,2025-12-04,T2,1,Total,8,,,,,1
D4299,C004,2025-12-04,T3,1,Total,9,,,,,1
D4300,C004,2025-12-05,T1,1,Total,7,,,,,1
D4301,C004,2025-12-05,T2,1,Total,8,,,,,1
D4302,C004,2025-12-05,T3,1,Total,9,,,,,1
D4303,C004,2025-12-06,T1,1,Total,7,,,,,1
D4304,C004,2025-12-06,T2,1,Total,8,,,,,1
D4305,C004,2025-12-06,T3,1,Total,9,,,,,1
D4306,C004,2025-12-07,T1,1,Total,7,,,,,1
D4307,C004,2025-12-07,T2,1,Total,8,,,,,1
D4308,C004,2025-12-07,T3,1,Total,9,,,,,1
D4309,C004,2025-12-08,T1,1,Total,7,,,,,1
D4310,C004,2025-12-08,T2,1,Total,8,,,,,1
D4311,C004,2025-12-08,T3,1,Total,9,,,,,1
D4312,C004,2025-12-09,T1,1,Total,7,,,,,1
D4313,C004,2025-12-09,T2,1,Total,8,,,,,1
D4314,C004,2025-12-09,T3,1,Total,9,,,,,1
D4315,C004,2025-12-10,T1,0,Indisponível,0,folga,planeada,2025-11-20 17:24,469.6,1
D4316,C004,2025-12-10,T2,1,Total,8,,,,,1
D4317,C004,2025-12-10,T3,1,Total,9,,,,,1
D4318,C004,2025-12-11,T1,1,Total,7,,,,,1
D4319,C004,2025-12-11,T2,1,Total,8,,,,,1
D4320,C004,2025-12-11,T3,1,Total,9,,,,,1
D4321,C004,2025-12-12,T1,1,Total,7,,,,,1
D4322,C004,2025-12-12,T2,1,Total,8,,,,,1
D4323,C004,2025-12-12,T3,1,Total,9,,,,,1
D4324,C004,2025-12-13,T1,1,Total,7,,,,,1
D4325,C004,2025-12-13,T2,1,Total,8,,,,,1
D4326,C004,2025-12-13,T3,1,Total,9,,,,,1
D4327,C004,2025-12-14,T1,1,Total,7,,,,,1
D4328,C004,2025-12-14,T2,1,Total,8,,,,,1
D4329,C004,2025-12-14,T3,1,Total,9,,,,,1
D4330,C004,2025-12-15,T1,1,Parcial,4,consulta_medica,planeada,2025-12-11 13:18,89.7,1
