data,dia_semana,departamento,funcao,turno_id,colaboradores_minimos,colaboradores_ideais,origem_necessidade
2025-05-11,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-11,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-12,Segunda,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-05-12,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-05-12,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-05-12,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-05-12,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-05-12,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-12,Segunda,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-05-12,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-12,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-13,Terça,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-05-13,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-13,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-13,Terça,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-13,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-13,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-13,Terça,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-05-13,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-13,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-14,Quarta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-05-14,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-14,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-14,Quarta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-05-14,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-14,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-14,Quarta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-05-14,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-14,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-15,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-05-15,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-15,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-15,Quinta,Housekeeping,Empregada de andares,T2,3,3,manual
2025-05-15,Quinta,Housekeeping,Supervisora,T2,1,2,manual
2025-05-15,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-05-15,Quinta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-05-15,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-15,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-16,Sexta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-05-16,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-16,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-16,Sexta,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-05-16,Sexta,Housekeeping,Supervisora,T2,1,1,previsão
2025-05-16,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-05-16,Sexta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-05-16,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-16,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-17,Sábado,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-05-17,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-05-17,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-05-17,Sábado,Housekeeping,Empregada de andares,T2,2,2,previsão
2025-05-17,Sábado,Housekeeping,Supervisora,T2,1,1,previsão
2025-05-17,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-05-17,Sábado,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-05-17,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-17,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-18,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-05-18,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-18,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-18,Domingo,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-05-18,Domingo,Housekeeping,Supervisora,T2,1,2,histórico
2025-05-18,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-18,Domingo,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-05-18,Domingo,Housekeeping,Supervisora,T3,1,1,previsão
2025-05-18,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-05-19,Segunda,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-05-19,Segunda,Housekeeping,Supervisora,T1,1,2,histórico
2025-05-19,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-19,Segunda,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-19,Segunda,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-19,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-19,Segunda,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-05-19,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-19,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-20,Terça,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-05-20,Terça,Housekeeping,Supervisora,T1,2,2,previsão
2025-05-20,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-05-20,Terça,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-20,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-20,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-20,Terça,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-05-20,Terça,Housekeeping,Supervisora,T3,1,1,previsão
2025-05-20,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-05-21,Quarta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-05-21,Quarta,Housekeeping,Supervisora,T1,1,2,histórico
2025-05-21,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-21,Quarta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-21,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-21,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-21,Quarta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-05-21,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-21,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-22,Quinta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-05-22,Quinta,Housekeeping,Supervisora,T1,1,2,histórico
2025-05-22,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-22,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-22,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-22,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-22,Quinta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-05-22,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-22,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-23,Sexta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-05-23,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-23,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-23,Sexta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-23,Sexta,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-23,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-23,Sexta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-05-23,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-23,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-24,Sábado,Housekeeping,Empregada de andares,T1,5,5,previsão
2025-05-24,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-05-24,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-05-24,Sábado,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-05-24,Sábado,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-24,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-24,Sábado,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-05-24,Sábado,Housekeeping,Supervisora,T3,1,1,previsão
2025-05-24,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-05-25,Domingo,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-05-25,Domingo,Housekeeping,Supervisora,T1,2,2,previsão
2025-05-25,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-05-25,Domingo,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-05-25,Domingo,Housekeeping,Supervisora,T2,1,2,histórico
2025-05-25,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-25,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-05-25,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-25,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-26,Segunda,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-05-26,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-26,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-26,Segunda,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-05-26,Segunda,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-26,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-26,Segunda,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-05-26,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-26,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-27,Terça,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-05-27,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-05-27,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-27,Terça,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-05-27,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-27,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-27,Terça,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-05-27,Terça,Housekeeping,Supervisora,T3,1,1,previsão
2025-05-27,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-05-28,Quarta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-05-28,Quarta,Housekeeping,Supervisora,T1,1,2,histórico
2025-05-28,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-28,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-05-28,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-05-28,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-28,Quarta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-05-28,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-28,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-29,Quinta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-05-29,Quinta,Housekeeping,Supervisora,T1,1,2,histórico
2025-05-29,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-29,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-05-29,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-05-29,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-29,Quinta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-05-29,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-29,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-05-30,Sexta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-05-30,Sexta,Housekeeping,Supervisora,T1,1,2,histórico
2025-05-30,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-05-30,Sexta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-05-30,Sexta,Housekeeping,Supervisora,T2,1,2,previsão
2025-05-30,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-05-30,Sexta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-05-30,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-05-30,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-05-31,Sábado,Housekeeping,Empregada de andares,T1,5,5,previsão
2025-05-31,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-05-31,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-05-31,Sábado,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-05-31,Sábado,Housekeeping,Supervisora,T2,1,1,histórico
2025-05-31,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-05-31,Sábado,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-05-31,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-05-31,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-01,Domingo,Housekeeping,Empregada de andares,T1,5,5,histórico
2025-06-01,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-01,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-01,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-06-01,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-01,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-01,Domingo,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-06-01,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-01,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-02,Segunda,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-06-02,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-02,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-02,Segunda,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-06-02,Segunda,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-02,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-02,Segunda,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-06-02,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-02,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-03,Terça,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-06-03,Terça,Housekeeping,Supervisora,T1,1,2,histórico
2025-06-03,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-03,Terça,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-06-03,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-03,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-03,Terça,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-06-03,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-03,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-04,Quarta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-06-04,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-04,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-04,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-06-04,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-06-04,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-04,Quarta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-06-04,Quarta,Housekeeping,Supervisora,T3,1,1,manual
2025-06-04,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-06-05,Quinta,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-06-05,Quinta,Housekeeping,Supervisora,T1,2,2,previsão
2025-06-05,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-06-05,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-06-05,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-05,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-05,Quinta,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-06-05,Quinta,Housekeeping,Supervisora,T3,1,1,previsão
2025-06-05,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-06-06,Sexta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-06-06,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-06,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-06,Sexta,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-06-06,Sexta,Housekeeping,Supervisora,T2,1,1,previsão
2025-06-06,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-06-06,Sexta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-06-06,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-06,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-07,Sábado,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-06-07,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-07,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-06-07,Sábado,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-06-07,Sábado,Housekeeping,Supervisora,T2,1,2,previsão
2025-06-07,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-06-07,Sábado,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-06-07,Sábado,Housekeeping,Supervisora,T3,1,1,previsão
2025-06-07,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-06-08,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-06-08,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-08,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-08,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-06-08,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-08,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-08,Domingo,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-06-08,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-08,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-09,Segunda,Housekeeping,Empregada de andares,T1,3,4,previsão
2025-06-09,Segunda,Housekeeping,Supervisora,T1,1,2,previsão
2025-06-09,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-06-09,Segunda,Housekeeping,Empregada de andares,T2,2,2,previsão
2025-06-09,Segunda,Housekeeping,Supervisora,T2,1,1,previsão
2025-06-09,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-06-09,Segunda,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-06-09,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-06-09,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-06-10,Terça,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-06-10,Terça,Housekeeping,Supervisora,T1,1,2,histórico
2025-06-10,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-10,Terça,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-06-10,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-10,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-10,Terça,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-06-10,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-10,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-11,Quarta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-06-11,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-11,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-11,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-06-11,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-06-11,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-11,Quarta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-06-11,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-06-11,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-06-12,Quinta,Housekeeping,Empregada de andares,T1,4,4,histórico
2025-06-12,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-12,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-12,Quinta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-06-12,Quinta,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-12,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-12,Quinta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-06-12,Quinta,Housekeeping,Supervisora,T3,1,1,manual
2025-06-12,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-06-13,Sexta,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-06-13,Sexta,Housekeeping,Supervisora,T1,2,2,previsão
2025-06-13,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-06-13,Sexta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-06-13,Sexta,Housekeeping,Supervisora,T2,1,1,histórico
2025-06-13,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-13,Sexta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-06-13,Sexta,Housekeeping,Supervisora,T3,1,1,manual
2025-06-13,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-06-14,Sábado,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-06-14,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-14,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-06-14,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-06-14,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-06-14,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-06-14,Sábado,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-06-14,Sábado,Housekeeping,Supervisora,T3,1,1,previsão
2025-06-14,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-06-15,Domingo,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-06-15,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-06-15,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-06-15,Domingo,Housekeeping,Empregada de andares,T2,2,3,manual
2025-06-15,Domingo,Housekeeping,Supervisora,T2,1,1,manual
2025-06-15,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-06-15,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-06-15,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
